# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F / orig        =      0.0000    -3.9092
# k_min, k_max      =     0.0000    2.1063
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     26     1   151
# Using min_band, max_band =      1    26
# Total number of bands =     26
#
#        k            E[eV]
# --------------------------------------------------------------------------

      1.443263    -12.039121  1
      1.458682    -11.811421  1
      1.474101    -11.578621  1
      1.489521    -11.341521  1
      1.504940    -11.100821  1
      1.520359    -10.856721  1
      1.535779    -10.609821  1
      1.551198    -10.360321  1
      1.566617    -10.108421  1
      1.582036     -9.854621  1
      1.597456     -9.599021  1
      1.612875     -9.341821  1
      1.628294     -9.083521  1
      1.643713     -8.824221  1
      1.659133     -8.564321  1
      1.674552     -8.304021  1
      1.689971     -8.043821  1
      1.705391     -7.784121  1
      1.720810     -7.525121  1
      1.736229     -7.267421  1
      1.751648     -7.011321  1
      1.767068     -6.757421  1
      1.782487     -6.506321  1
      1.797906     -6.405321  1
      1.813325     -6.509321  1
      1.828745     -6.608321  1
      1.844164     -6.702221  1
      1.859583     -6.791021  1
      1.875002     -6.874621  1
      1.890422     -6.953021  1
      1.905841     -7.026121  1
      1.921260     -7.093921  1
      1.936680     -7.156421  1
      1.952099     -7.213621  1
      1.967518     -7.265421  1
      1.982937     -7.311821  1
      1.998357     -7.352721  1
      2.013776     -7.388321  1
      2.029195     -7.418421  1
      2.044614     -7.443021  1
      2.060034     -7.462221  1
      2.075453     -7.475921  1
      2.090872     -7.484121  1
      2.106291     -7.486821  1


      0.000000     -3.216821  1
      0.017805     -3.228421  1
      0.035609     -3.264321  1
      0.053414     -3.325821  1
      0.071218     -3.411921  1
      0.089023     -3.520821  1
      0.106827     -3.650621  1
      0.124632     -3.799221  1
      0.142436     -3.964721  1
      0.160241     -4.145021  1
      0.178045     -4.338221  1
      0.195850     -4.542621  1
      0.213654     -4.756421  1
      0.231459     -4.978221  1
      0.249263     -5.206521  1
      0.267068     -5.440121  1
      0.284872     -5.677921  1
      0.302677     -5.918721  1
      0.320481     -6.161821  1
      0.338286     -6.188921  1
      0.356090     -6.051421  1
      0.373895     -5.907621  1
      0.391699     -5.855721  1
      0.409504     -6.056321  1
      0.427308     -6.258721  1
      0.445113     -6.462521  1
      0.462917     -6.667021  1
      0.480722     -6.871721  1
      0.498526     -7.076321  1
      0.516331     -7.280121  1
      0.534135     -7.482821  1
      0.551940     -7.684021  1
      0.569744     -7.883221  1
      0.587549     -8.080221  1
      0.605353     -8.274521  1
      0.623158     -8.465821  1
      0.640962     -8.653621  1
      0.658767     -8.837621  1
      0.676571     -9.017321  1
